model_tag,step,layer,value_proj_rms,short_conv_rms,stream_key_proj_ratio,key_proj_ratio,local_mhc_path_active,emb_is_uniform,emb_trained_frac,emb_rownorm_mean,emb_rownorm_std,emb_growth_vs_init
nano-engram-d24-real-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,2,0.1273251324892044,0.32311731576919556,4.18432402912605,0.013688985556063038,False,False,1.0,448.9971618652344,85.69033813476562,50.35652320677119
nano-engram-d24-real-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,12,0.14170068502426147,0.3565855324268341,4.585708132840432,0.0136888532426876,False,False,1.0,422.9117126464844,77.56440734863281,47.43095342480161
nano-engram-d24-real-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,18,0.15219861268997192,0.38054707646369934,4.2643077383295855,0.013675182761613346,False,False,1.0,440.7916259765625,78.20269012451172,49.436245099254066
nano-engram-d24-randomize-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,2,0.16388697922229767,0.21202535927295685,4.934772498386943,0.013688985556063038,False,False,0.0027297642081975937,8.916594505310059,0.7064144015312195,1.0000256934069076
nano-engram-d24-randomize-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,12,0.1597995012998581,0.36541908979415894,4.4965178947228965,0.0136888532426876,False,False,0.002719199052080512,8.916345596313477,0.7058464884757996,0.9999977774361012
nano-engram-d24-randomize-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,18,0.16611139476299286,0.37262940406799316,4.956265592593669,0.013675182761613346,False,False,0.0027217573951929808,8.916844367980957,0.7063554525375366,1.0000537163354564
nano-engram-d24-uniform-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,2,0.012490218505263329,0.21116764843463898,0.3354305398397815,0.013681964962737044,False,True,0.0,8.604135513305664,9.536744300930877e-07,0.9649823795100676
nano-engram-d24-uniform-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,12,0.02763810008764267,0.19437937438488007,0.26699096276674367,0.013692202139845216,False,False,0.0,9.342193603515625,2.8610231765924254e-06,1.047758046049266
nano-engram-d24-uniform-21218-ablation-true-paper-mhc-mhcheadfix-20260507,7001,18,0.005728569347411394,0.12318453937768936,0.24267829790463388,0.013680042996895564,False,False,0.0,8.669556617736816,1.9073488601861754e-06,0.9723195736914614
